T1,573189.93142194,616951.510218704,661928.427885134,708075.764598754,755349.144346181,803704.782721159
T2,397676.363361615,425534.83659234,454447.052723731,484420.88018517,515464.020770211,547584.017676817
T3,409320.886059239,438835.889724056,469163.788669774,500274.783917885,532139.010576961,564726.615212715
T4,361887.349206736,385095.664810229,408061.270820119,430694.893520448,452917.374333564,474659.669917581
T5,21920767.3380956,23214283.1809594,24563910.5718633,25971231.9421622,27437851.0175323,28965392.7993702
T6,15808.4015005417,16781.2170452266,17783.8491901329,18815.7514498179,19876.3316533124,20964.954917055
T7,868903.567352455,936621.335338921,1005739.08485678,1076213.60737039,1148005.04263099,1221076.47729692
T8,669331.006134012,699190.213755846,729049.42137768,758908.628999515,788767.836621349,818627.044243183
T9,919071.278627306,978709.184647822,1040925.99114262,1105779.60182143,1173328.06343132,1243629.5633606
T10,55.1647312490166,55.8465569719271,56.5042001931263,57.1381635777426,57.7489738023677,58.3371773124375
T11,8915.30566677246,9579.1713506496,10173.9145919609,10768.6578332722,11363.4010745835,11958.1443158948
T12,1944860.71874913,2096488.12591561,2254620.40004147,2419322.77649433,2590659.13047219,2768692.04489159
T13,52868.7483770631,55599.27964991,58408.0793502858,61295.6686314728,64262.5611262747,67309.2632076664
T14,918083.909129027,969513.335987832,1021856.57362787,1075097.33254103,1129220.15448428,1184210.34425101
T15,1028.21196059747,1028.21196059747,1028.21196059747,1028.21196059747,1028.21196059747,1028.21196059747
T16,8.76891649599619,8.96414267072836,9.15936884546053,9.3545950201927,9.54982119492486,9.74504736965703
T17,77812.1053901485,81877.4297368909,85942.7540836332,90008.0784303755,94073.4027771178,98138.7271238601
T18,691473.397263396,736658.881809703,782104.444241822,827722.227634948,873430.099090962,919151.473316623
T19,7227.60732021358,7404.07569686613,7576.27326778043,7744.30316569864,7908.26605327612,8068.26018002312
T20,17876.8103460083,17916.4637860248,17952.373947253,17984.8908653911,18014.3324549127,18040.9873435809
T21,27.8610504586297,27.8610504586297,27.8610504586297,27.8610504586297,27.8610504586297,27.8610504586297
T22,2.75248609124786,2.76450406048777,2.77652202972767,2.78853999896757,2.80055796820747,2.81257593744738
T23,1917.41985236171,1945.57979662099,1971.023798006,1994.01380112958,2014.78648682568,2033.55570876573
T24,95.8023637969768,95.8023637969768,95.8023637969768,95.8023637969768,95.8023637969768,95.8023637969768
T25,59.4056465570788,59.4056465570788,59.4056465570788,59.4056465570788,59.4056465570788,59.4056465570788
T26,20538539.950498,20538539.950498,20538539.950498,20538539.950498,20538539.950498,20538539.950498
T27,13145202.3282448,13145202.3282448,13145202.3282448,13145202.3282448,13145202.3282448,13145202.3282448
T28,2718.37257115585,2718.37257115585,2718.37257115585,2718.37257115585,2718.37257115585,2718.37257115585
T29,815.928606502023,816.37109916291,816.770571533509,817.131206158616,817.456778945118,817.750698696387
T30,779.650427609052,780.989986569675,782.15088168592,783.156942270439,784.02881939832,784.784409804921
T31,95.4104998375318,95.4104998375318,95.4104998375318,95.4104998375318,95.4104998375318,95.4104998375318
T32,226.726751135455,237.025106129806,247.790907902329,259.045359365164,270.810624506283,283.109871922658
T33,5722.78222178805,5880.71096276564,6038.63970374322,6196.56844472081,6354.49718569839,6512.42592667598
T34,98.9270031272014,98.9270031272014,98.9270031272014,98.9270031272014,98.9270031272014,98.9270031272014
T35,9335.7962091489,9335.7962091489,9335.7962091489,9335.7962091489,9335.7962091489,9335.7962091489
T36,192.820596783959,192.930128034691,193.025593586504,193.108799717377,193.181320748088,193.244528829513
T37,93.4347253622842,86.1190012491472,84.4833162891729,85.9613412089025,87.5374166746431,88.0803278801496
T38,12695.618338628,13359.8373954221,14048.3046021272,14761.5330365345,15500.0389873582,16264.3419278526
T39,9574.54457651197,10101.4260376866,10657.3015895102,11243.7665201984,11862.5042644932,12515.2909163876
T40,11983.8140686209,12327.2813282888,12680.592796898,13044.0303826298,13417.8845522585,13802.4536050415
T41,25891.3122005086,26330.841394814,26770.3705891193,27209.8997834247,27649.4289777301,28088.9581720355
T42,596.380988516318,646.067101811321,696.274733129636,746.976116141908,798.146524682021,849.763787861394
T43,1294.75350117423,1399.5249209708,1512.28132205968,1633.59400804067,1764.07251483494,1904.36699388272
T44,8084.20168115424,8084.20168115424,8084.20168115424,8084.20168115424,8084.20168115424,8084.20168115424
T45,78732.7365259385,83040.7761729351,87516.5210539246,92163.9294847117,96986.9942990903,101989.742650786
T46,31234.0305214832,32616.2589903664,33998.4874592496,35380.7159281329,36762.9443970161,38145.1728658993
T47,8059.52297178443,8620.08299795318,9203.03755208066,9808.65382170511,10437.195085744,11088.9208702115
