T1,23.0753640901239,29.1083616457691,37.3085970077228,52.4962193051518,43.5376329584517,30.7009613017479,28.6058223091276,23.9972737909901,30.0312914449776,37.5554370854501,51.9728580446359,42.7117129236911,30.1994073857962,28.7475289690426,24.6027322925946,30.6114843719322,37.6988937953376,51.630213596867,42.1869246663767,29.8895934133816,28.8478954480447,24.9916647222678,30.9759853681919,37.7815018709859,51.4062013176205,41.8536514503908,29.6984739139189,28.9181887871724,25.241342797487,31.2048303940211,37.8285399819384,51.2599429848478,41.6421141722879,29.5807417977761,28.9669682587339,25.4015231313005,31.3484104541375,37.8549522617303,51.1645708887503,41.5079170002864,29.5083261767593,29.0005582859358,25.5042221040643,31.4384326413173,37.86951960941,51.1024550716213,41.4228288113094,29.4638554920352,29.0235375600747,25.5700267050325,31.4948353619226,37.8773648799716,51.0620450712508,41.3689070677721,29.4365926405277,29.0391693856256
T2,13.652076186877,15.6377753565449,18.6983987044851,26.0883763553507,23.8807715075671,14.1696898069773,15.0315572501978,14.6452618590798,16.1431695770051,18.7415012886819,25.6102147861478,23.4066458596651,13.869131230037,14.9577560144531,14.6573120057,16.1407725406204,18.6785270260728,25.5133402331713,23.3138854346847,13.8044456119996,14.9192339454201,14.6316548740028,16.1158758936862,18.650608807353,25.4847502337967,23.2884956423639,13.7841116672666,14.9033766816724,14.6185560306995,16.1041393905446,18.6397246254479,25.4748578542991,23.2798608898255,13.7767922684817,14.8971917314418,14.6132344032038,16.0994644252774,18.6355845028413,25.4712131398711,23.2766886309806,13.7740522956408,14.8948252341747,14.6111795492463,16.0976704022081,18.6340153016191,25.4698431408791,23.275496317939,13.7730166444884,14.8939254948771,14.6103966822869,16.0969882442633,18.6334206560781,25.4693250802451,23.2750453701395,13.7726243066835,14.8935841152422
T3,14.981767511416,20.7240818229967,29.4454055688192,38.9528214606499,28.4951440864047,17.8508652642772,19.0263934459378,17.4603630864801,22.5559510950706,30.7258981832157,39.3051239053863,27.8503631700885,16.6140243298151,17.8786653900158,16.9988005565612,22.9879660605109,31.7809272332604,40.4002172021369,28.4107531940811,16.3733504458078,17.0028689284774,15.9777137426749,22.3629164446135,31.8590305621394,41.1054586761976,29.3429057933028,17.0335203337968,17.0593674357407,15.4311795198815,21.5293619563539,31.1887856412121,40.9409162349934,29.744837036936,17.7633731578762,17.71900590642,15.6791026130464,21.2564874377654,30.5638805155694,40.3084310493843,29.4359612108314,17.9234753135832,18.2408941225511,16.2717196765752,21.6063382257535,30.5001222569404,39.8850957063102,28.8924491654317,17.5500710202373,18.2243932076052,16.6029041521072,22.0946003095897,30.8822296334369,39.966502503471,28.6456148163668,17.1205130506637,17.8459223102531
T4,15.9503457472036,18.2424543165343,25.1262313208047,35.5135416822302,27.9016900046771,17.789004768664,17.823018011547,16.3691557124332,18.2424543165343,25.1262313208047,35.5135416822302,27.9016900046771,17.789004768664,17.823018011547,16.3691557124332,18.2424543165343,25.1262313208047,35.5135416822302,27.9016900046771,17.789004768664,17.8230180115471,16.3691557124332,18.2424543165343,25.1262313208047,35.5135416822302,27.9016900046771,17.789004768664,17.8230180115471,16.3691557124332,18.2424543165343,25.1262313208047,35.5135416822302,27.9016900046771,17.789004768664,17.8230180115471,16.3691557124332,18.2424543165343,25.1262313208047,35.5135416822302,27.9016900046771,17.789004768664,17.8230180115471,16.3691557124332,18.2424543165343,25.1262313208047,35.5135416822302,27.9016900046771,17.789004768664,17.8230180115471,16.3691557124332,18.2424543165343,25.1262313208047,35.5135416822301,27.9016900046771,17.789004768664,17.8230180115471
T5,15.3225424145438,15.9749873940367,22.5210186861093,36.8653810098635,27.3067486117148,15.7392553012337,14.7806439046668,14.9453631506672,15.2936677221038,22.4761940797002,36.8741982226415,26.9006049755013,15.5874293935911,14.8947885031565,14.7828935479071,15.1074145919705,22.5537395792888,36.8661566225057,26.7524988503507,15.5949908699773,14.9480462272557,14.7032877506355,15.0683732377748,22.6055566463949,36.8465588582123,26.7026842204887,15.6200064559611,14.9620699674304,14.666856163971,15.0678905940521,22.627960882961,36.8306235046097,26.6891783058556,15.6360286706302,14.9619760471864,14.6523268128278,15.0736274560132,22.6351015372865,36.8214924798915,26.6873524367326,15.6434037748065,14.9591492274229,14.6475568169752,15.0778903466506,22.6364046231772,36.8172855611241,26.6882750633978,15.6460834822513,14.9569663819687,14.6464718523611,15.0800688292541,22.6360974432585,36.8156922221553,26.6892798484908,15.6467924854089,14.9558009307565
T6,12.8014269142687,15.6605364499985,16.5967616555045,26.3085395314995,27.9070255198317,7.45688675804545,13.2781473021223,12.6474017058364,15.6605364499985,16.5967616555045,26.3085395314995,27.9070255198317,7.45688675804545,13.2781473021223,12.6474017058364,15.6605364499985,16.5967616555045,26.3085395314995,27.9070255198317,7.45688675804546,13.2781473021223,12.6474017058364,15.6605364499984,16.5967616555045,26.3085395314995,27.9070255198317,7.45688675804546,13.2781473021223,12.6474017058364,15.6605364499984,16.5967616555045,26.3085395314995,27.9070255198317,7.45688675804546,13.2781473021223,12.6474017058364,15.6605364499984,16.5967616555045,26.3085395314995,27.9070255198317,7.45688675804547,13.2781473021223,12.6474017058364,15.6605364499984,16.5967616555045,26.3085395314995,27.9070255198317,7.45688675804547,13.2781473021223,12.6474017058364,15.6605364499984,16.5967616555045,26.3085395314995,27.9070255198317,7.45688675804548,13.2781473021223
T7,17.4296886982305,16.8166465356401,18.5269637079215,26.2290624014683,26.6423534527699,13.8414493300572,17.7269319959385,16.8579894028955,16.6709860870096,18.4714677695256,26.2097328322617,26.6355011320773,13.8390288280599,17.72607636908,16.8576869897053,16.6708791988358,18.4714299900393,26.2097194791356,26.6354964124278,13.8390271599042,17.726075779472,16.8576867813089,16.6708791251783,18.4714299640051,26.2097194699339,26.6354964091754,13.8390271587547,17.7260757790657,16.8576867811653,16.6708791251275,18.4714299639872,26.2097194699275,26.6354964091732,13.8390271587539,17.7260757790654,16.8576867811652,16.6708791251275,18.4714299639872,26.2097194699275,26.6354964091732,13.8390271587539,17.7260757790654,16.8576867811652,16.6708791251275,18.4714299639872,26.2097194699275,26.6354964091732,13.8390271587539,17.7260757790654,16.8576867811652,16.6708791251275,18.4714299639872,26.2097194699275,26.6354964091732,13.8390271587539,17.7260757790654
T8,8.83945330591454,15.3089878394461,16.8595152304043,29.6801828581777,29.5801224960786,7.88461574488495,12.0691699898126,9.44506521892593,15.1927312746091,17.0689538781103,29.566616285064,29.6813142844983,7.81421555298456,12.1241499964432,9.40446200300762,15.2235257949437,17.0458948056767,29.583988718794,29.6682642900629,7.82403229161936,12.116770385294,9.41001131089269,15.219353475093,17.0490320491601,29.5816298509477,29.6700379334018,7.82269869194228,12.1177731206828,9.40925735419544,15.2199203756021,17.0486057964949,29.581950350521,29.6697969496498,7.82287988772618,12.1176368795001,9.40935979399645,15.2198433510742,17.0486637112688,29.5819068043789,29.6698296920118,7.82285526873093,12.1176553905327,9.40934587554356,15.2198538163646,17.0486558424127,29.581912720975,29.6698252433208,7.82285861370353,12.1176528754464,9.40934776663794,15.2198523944499,17.0486569115509,29.5819119170896,29.6698258477626,7.82285815922352,12.1176532171702
T9,9.13204753405441,8.73334717196605,9.71275697644804,12.009290115316,9.01533472661932,6.30113509685272,8.04878007244742,8.54798012082436,8.50203197509571,9.51299252032139,11.7886542149196,8.83551937965335,6.16369171175106,7.90701639512265,8.41454676852525,8.38043281760744,9.3954304803259,11.6690356956318,8.74093918438966,6.0915528333937,7.83233478255744,8.34415192886708,8.31624803615097,9.33333285364129,11.6057983937898,8.6909494005172,6.05343903067081,7.79284290319348,8.30691133841573,8.28228342640642,9.30045936644352,11.5723061989224,8.66447651318714,6.03325944779108,7.77192388858934,8.28718043893449,8.26428558888815,9.28303594704725,11.5545505118718,8.65044293431829,6.02256320383394,7.76083293952337,8.27671816839798,8.25474153008093,9.27379543311084,11.5451325545455,8.64299949833588,6.01689022991012,7.7549498451231,8.27116820057888,8.24967844127755,9.26889307413828,11.5401357113912,8.63905033675248,6.01388049205785,7.75182841002913
T10,16.2196753536744,17.0795891227547,20.5301385064701,31.052548181092,28.2880738669812,19.9447800809345,18.6667577721003,16.7329551251804,17.8271149057969,20.9175395017985,30.8843210746113,27.8155037066323,19.5801312458609,18.6480460794322,16.9928468309864,18.1128908080723,21.016852443187,30.7690524222841,27.6190097985106,19.463240163473,18.6765378868281,17.1121793262791,18.2156908268298,21.0327732881009,30.7069036748789,27.5418998796194,19.4303300845749,18.7012560634463,17.1632149373695,18.2500517753736,21.0295514777676,30.6772075482391,27.5133534679782,19.4232720374887,18.715759921917,17.1837717663147,18.2604073285694,21.0246141208991,30.6641152779039,27.5034631515189,19.422975120553,18.7230288791882,17.1915911644884,18.2630038028263,21.0213338432365,30.6586995716275,27.5003205772979,19.4238430617937,18.7263435681843,17.1943879889883,18.2633847864771,21.0195885123358,30.656584755433,27.4994492816055,19.4245536685719,18.7277534263502
