T1,5514.06395578657,5514.06395578657,5514.06395578657,5514.06395578657,5514.06395578657,5514.06395578657,5514.06395578657,5514.06395578657
T2,3766.27043386834,3873.4302887724,3980.59014367645,4087.7499985805,4194.90985348456,4302.06970838861,4409.22956329266,4516.38941819671
T3,5502.39716290555,5622.75755245744,5743.55748147817,5864.79082544908,5986.45164919698,6108.53419793342,6231.03288886013,6353.94230329633
T4,3925.36234513742,3925.36234513742,3925.36234513742,3925.36234513742,3925.36234513742,3925.36234513742,3925.36234513742,3925.36234513742
T5,4289.80103998405,4510.13540323405,4735.85098890306,4966.94145674184,5203.40062841994,5445.22247963309,5692.40113276979,5944.93085008601
T6,8043.99505172714,7996.65305319593,8171.4232515547,8218.76525008591,8043.99505172714,7996.65305319593,8171.4232515547,8218.76525008591
T7,8598.52324409883,8746.61974259936,8894.71624109989,9042.81273960043,9190.90923810096,9339.00573660149,9487.10223510202,9635.19873360255
T8,3132.68383402408,3047.20575861691,3256.01592569445,3284.85271574646,3027.22825806373,2963.03718956924,3182.38959522834,3224.00757865343
T9,6121.79760373602,6121.79760373602,6121.79760373602,6121.79760373602,6121.79760373602,6121.79760373602,6121.79760373602,6121.79760373602
T10,6877.65328952755,7008.44620026077,7424.35060582388,7714.66036503009,7711.16313429411,7857.80706348903,8324.1152567806,8649.60795220386
T11,5531.45742004639,5588.96991606472,5646.48241208305,5703.99490810137,5761.5074041197,5819.01990013803,5876.53239615635,5934.04489217468
T12,8068.13813730735,8028.42050404317,8152.19137237963,8562.98005291176,8814.19461274418,8770.90941358491,8905.79612441249,9353.4434309963
T13,4906.76462568625,4994.49658674843,5048.7101302789,5001.09467427772,4986.99763580825,5074.72959687043,5128.9431404009,5081.32768439971
T14,3597.76104156349,3666.03426939981,3735.44064007602,3805.99627689256,3877.71749455731,3950.62080100872,4024.72289925213,4100.04068920918
T15,3426.96023114243,3519.6075252728,3614.75952331632,3712.48393951603,3812.85033702424,3915.93010482219,4021.79661667886,4130.52521174417
T16,4692.79982238131,4605.22961736391,4534.43814895834,4477.21055655952,4430.94795732931,4393.54942284928,4363.31656943149,4338.87642923642
T17,6286.1545430586,6346.85764354713,6407.98233219359,6469.5303999232,6531.50364046467,6593.90385034714,6656.73282889709,6719.99237823526
T18,3814.34363235383,3814.34363235383,3814.34363235383,3814.34363235383,3814.34363235383,3814.34363235383,3814.34363235383,3814.34363235383
T19,7047.47853797495,7158.38989657673,7269.30125517852,7380.21261378031,7491.12397238209,7602.03533098388,7712.94668958567,7823.85804818745
T20,5925.77612468362,6045.13814781291,6164.5001709422,6283.8621940715,6403.22421720079,6522.58624033008,6641.94826345937,6761.31028658866
T21,3236.11860799474,3403.82089732244,3935.58410024143,3767.88181091372,3236.11860799474,3403.82089732244,3935.58410024143,3767.88181091372
T22,4753.56737107372,4457.26530352495,5043.8547259861,5340.15679353487,4753.56737107372,4457.26530352495,5043.8547259861,5340.15679353487
T23,4498.87208734931,4513.24744937567,4526.78051000288,4539.51822395559,4551.50521593576,4562.78386067865,4573.39436508639,4583.37485156753
T24,5030.85767290477,5030.85767290477,5030.85767290477,5030.85767290477,5030.85767290477,5030.85767290477,5030.85767290477,5030.85767290477
T25,5138.58270761986,5289.94275920991,5393.52092532431,5337.28887767157,5330.12397854534,5483.28698080854,5588.07913054235,5531.18997290462
T26,3167.02718479728,3408.23517765913,3695.33200448368,4924.74743680498,3596.92980082828,3835.63625360026,4191.22454369547,5510.0061019171
T27,6265.57178220322,6265.57178220322,6265.57178220322,6265.57178220322,6265.57178220322,6265.57178220322,6265.57178220322,6265.57178220322
T28,3279.76204294982,3279.76204294982,3279.76204294982,3279.76204294982,3279.76204294982,3279.76204294982,3279.76204294982,3279.76204294982
T29,6399.01577156467,6697.44556841904,6621.22530835324,6607.51616753475,6980.79590478303,7306.35807905645,7223.20809252988,7208.25255612234
T30,4008.38935292615,4008.38935292615,4008.38935292615,4008.38935292615,4008.38935292615,4008.38935292615,4008.38935292615,4008.38935292615
T31,6472.40035762563,8091.66287969562,9132.176176298,10624.4749525647,10325.9993793938,12893.1513225488,14669.8715838037,17035.2632265226
T32,7445.97743876297,8538.02776948418,8578.70108962384,8156.21708558202,8835.98017831261,10086.2658496516,10132.7478628308,9649.64119347314
T33,6257.79412307196,6257.79412307196,6257.79412307196,6257.79412307196,6257.79412307196,6257.79412307196,6257.79412307196,6257.79412307196
T34,4503.58917794387,4144.86637749666,4781.80725767703,5140.53005812425,4503.58917794387,4144.86637749666,4781.80725767703,5140.53005812425
