T1,7097.42920722359,5551.9430991462,9426.88916469839,16629.7259231989,7108.25562406579,5529.9043337914,9477.69088100484,16570.6548388329
T2,339560.27900134,277649.097363889,358438.362680582,526429.416632624,347738.653592952,284517.513617216,369462.630972004,534855.49178739
T3,243637.659760251,232099.835359749,247173.554145133,258711.378545634,243637.659760251,232099.835359749,247173.554145133,258711.378545634
T4,74357.1953976052,63007.6378235918,66524.6556819651,77874.2132559785,74357.1953976052,63007.6378235918,66524.6556819651,77874.2132559785
T5,103792.153292386,86602.3459676974,88845.1671168421,88845.1671168421,88845.1671168421,88845.1671168421,88845.1671168421,88845.1671168421
T6,107359.679981876,88983.5065723302,92553.9369486901,109207.061728261,104060.120710308,85964.5608422452,89791.7397668624,106679.777718064
T7,50104.5461627838,40847.8350312235,41200.0215449724,50456.7326765327,50104.5461627838,40847.8350312235,41200.0215449724,50456.7326765327
T8,295726.84943081,273946.429749003,309197.104088821,330977.523770627,295726.84943081,273946.429749003,309197.104088821,330977.523770627
T9,141221.581866764,129320.691917869,141109.278200485,154086.950090772,141221.581866764,129320.691917869,141109.278200485,154086.950090772
T10,81121.9348244324,81121.9348244324,81121.9348244324,81121.9348244324,81121.9348244324,81121.9348244324,81121.9348244324,81121.9348244324
T11,104931.23887081,129587.627530054,101489.465710834,131369.394803462,82414.6249659767,110460.282696316,89333.7203960952,122005.134008663
T12,80566.8318256885,91440.3576204808,80083.0018383341,92569.6602279214,78980.5897196638,90060.3583560743,80586.7614321775,91597.4621596683
T13,514934.84256854,503448.441611616,543019.388177546,561707.146096956,528975.544266716,517446.874849323,557160.133138354,575912.031861104
T14,3442826.2344402,3557779.64353397,4020468.6214527,4443022.04011985,4490002.68106611,4639920.11157401,5243339.60249166,5794415.8173691
T15,24415.4530225405,22466.9102734182,23311.3692919693,25259.9120410916,24415.4530225405,22466.9102734182,23311.3692919693,25259.9120410916
T16,39770.4334701957,38324.8098747644,40812.5106964006,42258.1342918319,39770.4334701957,38324.8098747644,40812.5106964006,42258.1342918319
T17,29898.6475732682,29898.6475732682,29898.6475732682,29898.6475732682,29898.6475732682,29898.6475732682,29898.6475732682,29898.6475732682
T18,13166.6199294161,13166.6199294161,13166.6199294161,13166.6199294161,13166.6199294161,13166.6199294161,13166.6199294161,13166.6199294161
T19,543.980097732611,488.888809827518,451.982019545736,486.747495335141,511.64073593386,463.33895925548,431.226789183765,467.11564818364
T20,595.722542374642,533.852614935271,481.361216878567,566.270514767457,595.999360214079,533.596219385378,481.599722001621,566.010035058701
T21,3201.15120950257,2390.56824073672,2586.29019648021,2927.63596029954,3234.91212608591,2466.98679325515,2670.55977084192,2975.60609477903
T22,2990.52691986886,2104.56426358464,2001.7664817365,2708.45266091525,3140.43271336982,2279.41166667294,2197.65778240199,2914.97693906448
T23,2092.54393869434,2004.41446396399,1907.08095717525,2121.49178706689,2175.49304742391,2084.42683104096,1989.07795492221,2205.0755917083
T24,1042.08705225636,960.177117250889,1262.06670120278,1014.90684443777,1094.47525928416,1013.64298874458,1293.74614501238,1051.2801071036
T25,5436.65187098669,4247.17580630329,3668.95226924668,4785.06656806553,5421.45445153936,4233.87104142594,3656.79979872383,4771.86011156098
T26,1133.62452621035,642.261182090357,535.523059101017,919.31696188616,1176.97969865509,668.323569171335,541.4269673572,933.22995426218
T27,1059.8158189194,610.10871247333,339.711206855397,850.554169996398,1070.55072461175,629.706173755698,353.237203377625,877.898315981532
T28,9469.93832702929,4764.62972822991,3525.31234495379,7177.62013875111,9467.15406575497,4709.21761003663,3439.71190119409,7109.82129916324
T29,2837.24742816218,2501.44105592799,2314.99196580604,2691.42458148532,2980.90946244811,2628.09975110779,2432.20994371792,2827.7029575389
T30,3090.43088929838,2686.40318319226,2493.67587733824,2866.41584187671,3252.22572526624,2785.17416292256,2574.12866136971,2982.02274991554
T31,1389.68893994307,752.231381328715,587.29878236257,1189.18180637288,1457.8726275176,789.213451915157,625.017695048886,1239.06319035863
T32,287.938155046139,274.408776056064,249.65070684968,260.234420873065,284.158502188584,270.80671812334,246.373638515434,256.818424218359
T33,3037.38164702338,808.266908367852,220.924815486501,1704.40567670645,2951.33514556185,822.320746665637,245.172051365661,1684.70183947422
T34,194.27730743369,294.140323715627,169.858048753989,175.840481741956,211.624474048516,298.757936197683,178.895466596049,182.75263166611
T35,378.071509362747,241.826972999312,166.426324480233,291.177124676629,378.071509362747,241.826972999312,166.426324480233,291.177124676629
T36,424.061892753734,372.605293466518,349.373661829508,399.574044296273,424.061892753734,372.605293466518,349.373661829508,399.574044296273
