T1,624042.192212861,1430992.43025553,1280745.41897411,469490.942380431,764614.878398451,906014.595848695,471400.703606999,940362.431371063,1278081.29114165,851837.962750838,697395.201436404,832557.776418758,771123.066769513,539304.013143001,254138.199367151,315605.75918146,299095.442649825,-157317.755265709
T2,136.027542515441,131.346940133331,127.715601495387,124.880533495627,122.655958902782,120.903365757136,119.51815200309,118.42047502428,117.548847918407,116.855572142991,116.303421765189,115.863201927044,115.511923744006,115.2314268119,115.007326727733,114.828206290604,114.684987483489,114.570442424712
T3,944.436326104003,819.282114338382,852.401425464403,749.640369429839,770.780681692974,787.668236520503,801.900300806961,727.816492310881,807.905395567362,723.323002010736,463.091428934843,731.777713765373,944.436326104003,819.282114338382,852.401425464403,749.640369429839,770.780681692974,787.668236520503
T4,7781.39018384817,7261.77130046704,7143.41548887728,7297.12419521093,7701.27940329168,6926.84743932693,6933.94708213019,7776.7807605322,7051.43262140491,6681.54744979966,7245.74189657135,8121.06309077008,7835.42470325588,7009.59435404958,6965.0667701095,7151.83635096626,7582.92387020401,6830.43171862234
T5,48.1574252411876,46.3347890427219,48.6806019584452,46.9947263469155,48.102543879513,45.0984639064923,46.3365702417184,44.3131749367394,49.1164834186902,46.2029496772701,39.3348497481795,50.0026742577387,46.7503716574495,45.2091458013359,47.7800870658199,46.2743141932019,47.5262139648514,44.6373998214104
T6,5084.76792050208,4156.23552805654,2477.46942765249,1516.8894729742,1054.11837850354,847.542871630477,1168.78096724908,2851.66498505506,5906.54005982567,6565.46012269748,5309.89697305013,5286.92009257469,5915.34767213247,4846.47878055494,2918.49031289813,1805.10945895419,1263.43756861831,1019.16435404202
T7,123989.427995245,79992.4445042848,101662.269135303,123444.440106301,86675.3258897606,60875.2964742186,77413.3236425994,122751.91006106,173179.048473226,173806.939200665,151509.845642964,153558.210432568,123989.427995245,79992.4445042849,101662.269135303,123444.440106301,86675.3258897606,60875.2964742186
T8,828.531851806034,534.241711707806,499.30397887341,756.614360107894,688.788666393054,707.743418696001,289.929195517405,393.327459666813,788.227521540998,693.074771933009,712.068110250673,721.847602270051,828.531851806034,534.241711707806,499.30397887341,756.614360107894,688.788666393054,707.743418696002
T9,12349.1729894121,5843.9820805698,4800.52490931418,4743.4158766962,3901.63452740859,3247.0983344869,3446.41594638314,4778.74015875295,9054.3702075668,11509.4694242677,10200.2927678074,11904.2446335932,11265.5010110791,6197.38145697236,4639.43930421291,4833.15873065862,3859.66076991685,3267.27278092377
T10,3884.23612980328,3749.1439750493,4087.02074004406,6429.84198376927,6191.30000040047,5033.05186442364,4459.51058108243,4372.58641381777,4330.25117707228,5071.28761090565,5825.88619380866,4691.20133347195,4312.706083035,3668.05121376158,4105.73827049951,6423.70664839971,6192.53524951981,5032.84203495265
