T1,0.703182695656248,0.953682029828519,0.965788651435235,0.712552037188341,0.703182695656248,0.953682029828519,0.965788651435235,0.712552037188341
T2,98.8128267960955,98.6689261344061,98.5538054920823,98.4617088878454,98.3880315321534,98.3290895897579,98.2819359895678,98.2442130723968
T3,177.17124699824,255.026674095243,260.487320126965,242.233910676858,184.873571144809,244.364930210736,268.067530664022,235.201994736807
T4,38313.6797129413,30376.2354665995,39786.7421174192,39706.6258273328,42022.4333324627,33907.2721114745,44197.9832992957,43596.8245003723
T5,626395.718195982,623603.087703822,621368.982760879,619581.698367152,618151.870500673,617008.007926292,616092.917641827,615360.845234289
T6,521.271729755962,551.819723304752,587.943514596545,555.403770794694,521.271729755962,551.819723304752,587.943514596545,555.403770794694
T7,51.2108490248055,40.3571661345377,20.282504794403,27.4902686789021,58.2406627226957,45.907598898674,23.087353726245,31.2826688570686
T8,147.422509529855,140.096634579518,111.293790757598,131.637237345276,126.811889904413,124.419782096145,101.18745358584,118.423123579007
T9,3690.88448963318,3372.40223463012,2854.15807526319,2758.14614899869,3274.98606339744,3382.53655114094,2876.39556440462,2778.76546867307
T10,14033.7407463335,13807.4260472868,12412.7056488927,12616.1597709065,14033.7407463335,13807.4260472868,12412.7056488927,12616.1597709065
T11,143.947908928339,137.597402094022,110.512228378355,130.671236390983,127.231891417128,124.696152978869,102.472054681471,119.547939466295
T12,268.623044640873,257.828982427843,251.816078083514,248.466549616798,246.60067244549,245.561273123167,244.982268798628,244.659730578104
T13,437.01834635067,437.01834635067,437.01834635067,437.01834635067,437.01834635067,437.01834635067,437.01834635067,437.01834635067
T14,25221.3518515187,26436.7678457995,26159.596151551,25124.0941513017,25574.8154782298,26777.7278856874,26488.4949123149,25441.3582942421
T15,117499.978277119,115525.006575026,113582.870296478,111673.02952212,109794.953111989,107948.11856436,106132.011876829,104346.127409619
T16,24697.8131601091,24697.8131601091,24697.8131601091,24697.8131601091,24697.8131601091,24697.8131601091,24697.8131601091,24697.8131601091
